745090,"MOUNTAIN VIEW MOFFETT FLD NAS",CA,-8.0,37.400,-122.050,12
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/22/2005,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.0,A,7,7.0,A,7,93,A,7,1019,A,7,290,A,7,2.1,A,7,6400,A,7,77777,A,7,1.3,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/22/2005,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.0,A,7,7.0,A,7,93,A,7,1019,A,7,300,A,7,1.5,A,7,6400,A,7,77777,A,7,1.3,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/22/2005,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,8.0,A,7,7.0,A,7,93,A,7,1019,A,7,0,A,7,0.0,A,7,4800,A,7,240,A,7,1.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,8.0,A,7,7.0,A,7,93,A,7,1019,A,7,280,A,7,2.1,A,7,8000,A,7,77777,A,7,1.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,8.0,A,7,7.0,A,7,93,A,7,1019,A,7,280,A,7,2.6,A,7,11300,A,7,240,A,7,1.3,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,7.0,A,7,6.0,A,7,93,A,7,1019,A,7,290,A,7,1.5,A,7,12900,A,7,240,A,7,1.2,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,7.0,A,7,7.0,A,7,100,A,7,1019,A,7,320,A,7,1.5,A,7,11300,A,7,240,A,7,1.1,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,7.0,A,7,7.0,A,7,100,A,7,1019,A,7,0,A,7,0.0,A,7,9700,A,7,180,A,7,1.2,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,7.0,A,7,7.0,A,7,100,A,7,1019,A,7,0,A,7,0.0,A,7,9700,A,7,180,A,7,1.2,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,7.0,A,7,7.0,A,7,100,A,7,1019,A,7,0,A,7,0.0,A,7,8000,A,7,120,A,7,1.3,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,08:00,56,953,4,2,8,2,2,15,4,2,8,5,2,8,1,2,15,5,2,8,11,2,19,10,E,9,10,E,9,7.0,A,7,7.0,A,7,100,A,7,1019,A,7,70,B,8,1.5,A,7,6400,A,7,120,A,7,1.3,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,09:00,285,1412,63,2,8,0,2,15,63,2,8,71,2,8,0,2,15,71,2,8,225,2,19,10,E,9,10,E,9,7.0,A,7,7.0,A,7,100,A,7,1019,A,7,130,A,7,2.1,A,7,4800,A,7,120,A,7,1.3,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,10:00,495,1412,101,2,8,0,2,15,101,2,8,116,2,8,0,2,15,116,2,8,404,2,19,10,E,9,10,E,9,7.0,A,7,7.0,A,7,100,A,7,1019,A,7,0,A,7,0.0,A,7,4800,A,7,120,A,7,1.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,11:00,654,1412,151,2,8,0,2,15,151,2,8,174,2,8,0,2,15,174,2,8,624,2,19,10,E,9,10,E,9,8.0,A,7,7.0,A,7,93,A,7,1019,A,7,0,A,7,0.0,A,7,6400,A,7,120,A,7,1.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,12:00,748,1412,457,2,8,417,2,15,236,2,8,488,2,8,436,2,15,256,2,8,557,2,19,8,E,9,8,E,9,9.0,A,7,7.0,A,7,87,A,7,1018,A,7,0,A,7,0.0,A,7,4800,A,7,300,A,7,1.4,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,13:00,772,1412,529,2,8,688,2,15,151,2,8,549,2,8,680,2,15,176,2,8,328,2,19,8,E,9,8,E,9,11.0,A,7,7.0,A,7,76,A,7,1017,A,7,330,A,7,1.5,A,7,11300,A,7,300,A,7,1.5,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,14:00,725,1412,480,2,8,631,2,15,155,2,8,495,2,8,616,2,15,177,2,8,319,2,19,0,E,9,0,E,9,13.0,A,7,8.0,A,7,72,A,7,1016,A,7,360,A,7,2.6,A,7,16100,A,7,77777,A,7,1.6,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,15:00,609,1412,371,2,8,505,2,15,153,2,8,389,2,8,492,2,15,176,2,8,308,2,19,0,E,9,0,E,9,13.0,A,7,8.0,A,7,72,A,7,1016,A,7,350,A,7,4.6,A,7,11300,A,7,77777,A,7,1.7,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,16:00,433,1412,291,2,8,485,2,15,141,2,8,293,2,8,429,2,15,161,2,8,276,2,19,0,E,9,0,E,9,12.0,A,7,8.0,A,7,76,A,7,1016,A,7,330,A,7,2.6,A,7,11300,A,7,77777,A,7,1.8,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,17:00,209,1412,105,2,8,43,2,15,99,2,8,115,2,8,33,2,15,110,2,8,195,2,19,0,E,9,0,E,9,12.0,A,7,7.0,A,7,71,A,7,1016,A,7,310,A,7,2.6,A,7,9700,A,7,77777,A,7,1.7,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,18:00,15,506,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,11.0,A,7,7.0,A,7,76,A,7,1017,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,1.7,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.0,A,7,7.0,A,7,76,A,7,1017,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,1.7,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.0,A,7,7.0,A,7,82,A,7,1017,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,1.6,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.0,A,7,7.0,A,7,93,A,7,1017,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,1.5,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.0,A,7,7.0,A,7,93,A,7,1017,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,1.5,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.0,A,7,7.0,A,7,93,A,7,1017,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,1.5,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/23/2005,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.0,A,7,6.0,A,7,87,A,7,1016,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,1.5,E,8,0.102,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,6.0,A,7,93,A,7,1017,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,1.5,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,6.0,A,7,93,A,7,1016,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,1.5,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,6.0,A,7,93,A,7,1016,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,1.6,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,6.0,A,7,100,A,7,1016,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,1.6,E,8,0.103,F,8,0.160,F,8,0,1,A,7
01/24/2005,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,5.0,A,7,93,A,7,1016,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,1.6,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,6.0,A,7,100,A,7,1016,A,7,240,A,7,1.5,A,7,8000,A,7,77777,A,7,1.7,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,6.0,A,7,5.0,A,7,93,A,7,1017,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,1.7,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,08:00,58,976,9,2,8,117,2,15,6,2,8,15,2,8,65,2,15,11,2,8,15,2,19,0,E,9,0,E,9,7.0,A,7,6.0,A,7,93,A,7,1017,A,7,0,A,7,0.0,A,7,4800,A,7,77777,A,7,1.7,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,09:00,288,1412,144,2,8,440,2,15,54,2,8,148,2,8,339,2,15,78,2,8,97,2,19,0,E,9,0,E,9,8.0,A,7,7.0,A,7,93,A,7,1018,A,7,10,A,7,2.6,A,7,12900,A,7,77777,A,7,1.7,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,10:00,499,1412,294,2,8,447,2,15,135,2,8,304,2,8,415,2,15,156,2,8,263,2,19,0,E,9,0,E,9,9.0,A,7,7.0,A,7,87,A,7,1018,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,1.8,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,11:00,658,1412,205,2,8,88,2,15,164,2,8,226,2,8,90,2,15,184,2,8,399,2,19,4,E,9,3,E,9,10.0,A,7,7.0,A,7,82,A,7,1018,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,1.8,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,12:00,753,1412,475,2,8,470,2,15,223,2,8,491,2,8,474,2,15,238,2,8,498,2,19,6,E,9,6,E,9,11.0,A,7,8.0,A,7,82,A,7,1017,A,7,360,B,8,1.5,A,7,9700,A,7,77777,A,7,1.8,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,13:00,777,1412,529,2,8,712,2,15,135,2,8,554,2,8,709,2,15,162,2,8,300,2,19,5,E,9,5,E,9,13.0,A,7,8.0,A,7,72,A,7,1016,A,7,360,A,7,2.6,A,7,9700,A,7,77777,A,7,1.9,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,14:00,730,1412,506,2,8,742,2,15,121,2,8,531,2,8,735,2,15,150,2,8,262,2,19,0,E,9,0,E,9,13.0,A,7,8.0,A,7,72,A,7,1016,A,7,350,A,7,2.6,A,7,11300,A,7,77777,A,7,1.8,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,15:00,614,1412,414,2,8,561,2,15,169,2,8,429,2,8,547,2,15,190,2,8,345,2,19,1,E,9,1,E,9,14.0,A,7,9.0,A,7,72,A,7,1016,A,7,350,A,7,3.1,A,7,9700,A,7,77777,A,7,1.8,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,16:00,438,1412,189,2,8,143,2,15,145,2,8,204,2,8,131,2,15,163,2,8,326,2,19,5,E,9,5,E,9,12.0,A,7,9.0,A,7,82,A,7,1016,A,7,330,A,7,2.1,A,7,8000,A,7,77777,A,7,1.8,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,17:00,214,1412,125,2,8,148,2,15,102,2,8,130,2,8,99,2,15,115,2,8,217,2,19,10,E,9,10,E,9,11.0,A,7,9.0,A,7,87,A,7,1016,A,7,360,A,7,3.1,A,7,6400,A,7,3000,A,7,1.9,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,18:00,17,529,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,9,E,9,9,E,9,11.0,A,7,8.0,A,7,82,A,7,1015,A,7,360,A,7,1.5,A,7,8000,A,7,77777,A,7,1.9,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,7,E,9,10.0,A,7,8.0,A,7,87,A,7,1016,A,7,40,A,7,1.5,A,7,8000,A,7,77777,A,7,2.0,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,E,9,9.0,A,7,8.0,A,7,93,A,7,1016,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,2.0,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,11.0,A,7,8.0,A,7,82,A,7,1016,A,7,0,A,7,0.0,A,7,8000,A,7,3600,A,7,2.1,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,E,9,11.0,A,7,9.0,A,7,87,A,7,1016,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,2.1,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,8,E,9,11.0,A,7,8.0,A,7,82,A,7,1016,A,7,330,A,7,1.5,A,7,8000,A,7,77777,A,7,2.2,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/24/2005,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,8,E,9,10.0,A,7,9.0,A,7,93,A,7,1016,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,2.2,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,10.0,A,7,8.0,A,7,87,A,7,1016,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,2.2,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,3,E,9,9.0,A,7,8.0,A,7,93,A,7,1016,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,2.0,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,8.0,A,7,8.0,A,7,100,A,7,1016,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,1.9,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,8.0,A,7,7.0,A,7,93,A,7,1015,A,7,260,A,7,2.1,A,7,6400,A,7,77777,A,7,1.7,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.0,A,7,7.0,A,7,93,A,7,1015,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,1.8,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,8.0,A,7,7.0,A,7,93,A,7,1015,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,1.9,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,8.0,A,7,8.0,A,7,100,A,7,1016,A,7,0,A,7,0.0,A,7,4800,A,7,77777,A,7,1.9,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,08:00,60,1000,7,2,8,49,2,15,5,2,8,9,2,8,24,2,15,8,2,8,10,2,19,10,E,9,10,E,9,9.0,A,7,8.0,A,7,93,A,7,1016,A,7,330,B,8,1.5,A,7,4000,A,7,90,A,7,2.0,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,09:00,292,1411,52,2,8,0,2,15,52,2,8,60,2,8,0,2,15,60,2,8,196,2,19,0,E,9,0,A,7,10.0,A,7,9.0,A,7,93,A,7,1016,A,7,290,A,7,1.5,A,7,4800,A,7,77777,A,7,2.0,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,10:00,503,1411,106,2,8,0,2,15,106,2,8,122,2,8,0,2,15,122,2,8,422,2,19,6,E,9,6,E,9,11.0,A,7,9.0,A,7,87,A,7,1016,A,7,10,A,7,1.5,A,7,4800,A,7,77777,A,7,2.1,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,11:00,662,1411,313,2,8,176,2,15,230,2,8,338,2,8,178,2,15,254,2,8,562,2,19,9,E,9,9,E,9,12.0,A,7,9.0,A,7,82,A,7,1016,A,7,360,A,7,2.1,A,7,6400,A,7,77777,A,7,2.1,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,12:00,757,1411,370,2,8,196,2,15,265,2,8,401,2,8,202,2,15,292,2,8,679,2,19,9,E,9,9,E,9,13.0,A,7,11.0,A,7,88,A,7,1014,A,7,10,A,7,3.1,A,7,6400,A,7,77777,A,7,2.1,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,13:00,782,1411,240,2,8,18,2,15,230,2,8,274,2,8,16,2,15,265,2,8,929,2,19,10,E,9,9,E,9,13.0,A,7,10.0,A,7,82,A,7,1013,A,7,350,A,7,2.6,A,7,8000,A,7,77777,A,7,2.2,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,14:00,735,1411,164,2,8,0,2,15,164,2,8,190,2,8,0,2,15,190,2,8,706,2,19,10,E,9,9,E,9,14.0,A,7,10.0,A,7,77,A,7,1013,A,7,280,A,7,1.5,A,7,8000,A,7,1800,A,7,2.1,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,15:00,620,1411,87,2,8,0,2,15,87,2,8,104,2,8,0,2,15,104,2,8,392,2,19,10,E,9,10,E,9,12.0,A,7,11.0,A,7,94,A,7,1013,A,7,350,A,7,3.1,A,7,6400,A,7,2100,A,7,2.1,E,8,0.103,F,8,0.160,F,8,0,1,A,7
01/25/2005,16:00,443,1411,99,2,8,0,2,15,99,2,8,113,2,8,0,2,15,113,2,8,378,2,19,10,E,9,9,E,9,12.0,A,7,11.0,A,7,94,A,7,1012,A,7,360,A,7,2.6,A,7,4800,A,7,2100,A,7,2.1,E,8,0.103,F,8,0.160,F,8,0,1,A,7
01/25/2005,17:00,219,1411,47,2,8,0,2,15,47,2,8,53,2,8,0,2,15,53,2,8,164,2,19,10,E,9,10,E,9,12.0,A,7,11.0,A,7,94,A,7,1012,A,7,0,A,7,0.0,A,7,6400,A,7,2400,A,7,2.1,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,18:00,19,553,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,7,E,9,15.0,A,7,12.0,A,7,82,A,7,1012,A,7,160,A,7,1.5,A,7,12900,A,7,77777,A,7,2.1,E,8,0.103,F,8,0.160,F,8,0,1,A,7
01/25/2005,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,16.0,A,7,11.0,A,7,72,A,7,1012,A,7,170,A,7,3.6,A,7,16100,A,7,2100,A,7,2.0,E,8,0.103,F,8,0.160,F,8,0,3,A,7
01/25/2005,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1012,A,7,160,A,7,4.6,A,7,16100,A,7,2100,A,7,2.0,E,8,0.103,F,8,0.160,F,8,0,1,A,7
01/25/2005,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1012,A,7,140,A,7,2.6,A,7,16100,A,7,2400,A,7,2.0,E,8,0.103,F,8,0.160,F,8,0,1,A,7
01/25/2005,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1012,A,7,110,A,7,2.1,A,7,14500,A,7,2100,A,7,2.0,E,8,0.103,F,8,0.160,F,8,0,1,A,7
01/25/2005,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,E,9,13.0,A,7,12.0,A,7,94,A,7,1012,A,7,0,A,7,0.0,A,7,16100,A,7,2400,A,7,2.0,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/25/2005,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,E,9,13.0,A,7,12.0,A,7,94,A,7,1011,A,7,130,A,7,4.1,A,7,12900,A,7,2700,A,7,2.0,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/26/2005,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,E,9,13.0,A,7,12.0,A,7,94,A,7,1010,A,7,110,A,7,3.6,A,7,14500,A,7,2400,A,7,2.0,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/26/2005,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,11.0,A,7,82,A,7,1010,A,7,130,A,7,3.6,A,7,16100,A,7,1140,A,7,2.1,E,8,0.103,F,8,0.160,F,8,-9900,-9900,?,0
01/26/2005,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,11.0,A,7,82,A,7,1010,A,7,160,A,7,2.6,A,7,16100,A,7,990,A,7,2.1,E,8,0.103,F,8,0.160,F,8,0,1,A,7
01/26/2005,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1010,A,7,170,A,7,3.6,A,7,14500,A,7,1410,A,7,2.2,E,8,0.103,F,8,0.160,F,8,0,1,A,7
01/26/2005,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1010,A,7,140,A,7,4.1,A,7,14500,A,7,1800,A,7,2.2,E,8,0.103,F,8,0.160,F,8,0,1,A,7
01/26/2005,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,11.0,A,7,88,A,7,1009,A,7,120,A,7,4.6,A,7,16100,A,7,1800,A,7,2.2,E,8,0.103,F,8,0.160,F,8,0,1,A,7
01/26/2005,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,11.0,A,7,88,A,7,1009,A,7,140,A,7,4.6,A,7,16100,A,7,1470,A,7,2.1,E,8,0.103,F,8,0.160,F,8,0,1,A,7
